"ruc";"nombre";"address";"contact_phone";"responsable";"email";"created_by_emp";"created_at";"updated_by_emp";"updated_at"
"20133148532";"CRUBHER S.R.L.";"AV. MIGUEL FORGA MZA. O LOTE. 2 (PARQUE INDUSTRIAL) AREQUIPA - AREQUIPA - AREQUIPA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559616541";"RESTAURANT DON CHAFLOQUE E.I.R.L.";"MZA. C LOTE. 6 RES. LOS ANGELES DEL PORVENIR (ALTURA CDRA.18 AV.SANCHEZ CARRION) LA LIBERTAD - TRUJILLO - EL PORVENIR";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20498296719";"TRANSPORTES ADRIANA LAROTA E.I.R.L.";"CAL. SAN MIGUEL NRO. 716  - MARIANO MELGAR - AREQUIPA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20544081293";"IMPORTACIONES GELY EIRL";"CALLE BUENOS AIRES 555 -  CHOSICA -LURIGANCHO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20530553541";"MOLINOS CALCAREOS S.A.C.";"CAL. HUASCARAN NRO. 316 (FRENTE AL ESTADIO LUCUMAMBU) ANCASH - YUNGAY - MANCOS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20532016364";"CONSMIN V&V S.A.C";"JR. INDEPENDENCIA MZA. B LOTE. 8 A.H. FRATERNIDAD - ANCASH - SANTA - CHIMBOTE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477208348";"CORPORACION AGUILAS DEL SOL S.A.C";"MZA. C LOTE. 33 URB. SAN ANDRES 5 ETAPA  - VICTOR LARCO HERRERA - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20100828003";"ATLAS COPCO PERUANA S.A.";"JR. FRANCISCO GRAñA Nº 150 - L A VICTORIA -LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20531769849";"CONSORCIO PELAGATOS SAC";"JR. UCAYALI N 325 - PAMPAS - PALLASCA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539943261";"EMP. TRANS. SERV. GENERALES VJ CORCUERA SAC";"JR. ALFOSO UGARTE 1817 - FLORENCIA DE MORA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20522139913";"COMPAÑIA MINERA MELENDEZ S.A.C.";"JR. TERESA GONZALES DE FANNING Nº 511 - HUARAZ";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477737332";"INVERSIONES LA PERDIZ SAC";"MZA. K LTE 27 SAN ISIDRO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20521678179";"FILTRACION INDUSTRIAL FILTRONIC SAC.";"JR.RAUL PORRAS BARRENECHEA 2022 LIMA-LIMA-LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20540046647";"SERVICIOS GENERALES BACIMAR E.I.R.L";"JR.SUAREZ 918 PBLO HUAMACHUCO LA LIBERTAD";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20508454351";"TRANSPORTES VIRGEN DE LA ASUNCION LOGISTICA SAC";"JR.MENDOZA MERINO 966. LA VICTORIA LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20530738087";"M & CALERA SANTA S.A.C";"NRO. S/N CAS. ACO PURHUAY (KM.22.4 PARAJE CALI RUMI -AEROPUERTO) ANCASH - CARHUAZ - MARCARA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539729692";"LAVGER E.I.R.L";"V.EVITAMIENTO NRO. 09 PBLO HUAMACHUCO- LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20556365599";"BUSTAMANTE & PASTOR COMBUSTIBLE S.A.C.";"JR. HUASCAR 1275 DPTO. 303 JESUS MARIA - LIMA";"990622604";"GIRALDO HERRERA, MARCIAL NOE";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20355983910";"TRANSPORTES CORAZON DE JESUS SAC";"PROLG. CESAR VALLEJO MZA. 57 A LT. 3 LA RINCONADA";"";"CIRILO FLOREZ GAVIDIA";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559942775";"TRANSPORTES Y SERVICIOS COQUETON E.I.R.L.";"PJ. MIGUEL ALJOVIN NRO. 292 URB. CHIMU LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20548990689";"TDM CONSTRUCCION S.A.";"ALM. LOS HORIZONTES NRO. 905 URB. HUERTOS DE VILLA LIMA - LIMA - CHORRILLOS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20174513245";"TRUCKS AND MOTORS DEL PERU S.A.C.";"CAL. CADMIO NRO. 147 URB. GRIMANESA (143 147 -AV. EL OLIVAR Y AV FOUCETT) PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - CALLAO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20529310456";"SERVICIOS GENERALES TRANSMARR S.A.C";"CAR. 10 - CARRETERA MZA. A LOTE. 1 LT COLUMBO (COST.IZQ. KOMATSU ENTRADA HOSP EL GATO) CAJAMARCA - CAJAMARCA - CAJAMARCA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"10408284835";"MONTENEGRO VISLAO DANTE";"CAL. AVIACION NRO. 372 SEC. JERUSALEM (UNA CUADRA DEL GRIFO LOS POSTES) LA LIBERTAD - TRUJILLO - LA ESPERANZA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20397228526";"CONSTRUCTORA URTEAGA S.A.C";"CAL. ARGENTINA NRO. 255 URB. EL RECREO (FRENTE TOURING CLUB) LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"000000000000001";"NEO ANDINA";"LLL";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20566159466";"JIREH EQUIPOS S.A.C.";"CAL. LOS EUCALIPTOS MZA. M LOTE. 13 ASOC.VIV. HUERTOS DE VILLENA-LURIN - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"0000001";"DUSA S.A.C.";"MN";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"10404972311";"GLADYS MARGARITA ASPAJO ALVAN";"AV. LAS FLORES MZ. E LOTE. 02  ASOC.VIV. LA FLORIDA PUENTE PIEDRA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20389099164";"TRANSPORTES QUINTO S.A.C.";"PROL MCAL NIETO DOMINGO NRO. 142A URB. LOS SAUCES (ALT CDRA 5 AV LAS TORRES) LIMA - LIMA - ATE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20315118442";"FUENTES & CO S.A.";"AV. RICARDO PALMA NRO. 767 URB. SANTO DOMINGUITO LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20548767561";"GALVEC PERU SAC";"AV. MARISCAL LA MAR NRO. 638 DPTO. 705 URB. SANTA CRUZ LIMA - LIMA - MIRAFLORES";"20548765561";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539730275";"M & A LA RETAMA E.I.R.L.";"NRO. 08 CAS. LA ARENA (A 300 METROS DEL COLEGIO LA ARENA) LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20540056791";"ALTAGAR INVERSIONES Y SERVICIOS S.A.C.";"CAL. CIRO ALEGRIA NRO. 322 DPTO. 202 URB. LAS QUINTANAS LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20437481653";"SERVI-SAP SRL";"AV. MIGUEL GRAU 952 - OF.502 URB. SANTA VICTORIA CHICLAYO";"RONAL PEREDO";"988600058";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539730275";"M&A LA RETAMA E.I.RL";"CASERIO LA ARENA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539758951";"EMPRESA DE PERFORACION DIAMANTINA BRETSA S.A.C.";"VIA DE EVITAMIENTO NRO. 151 PUEBLO HUAMACHUCO (COSTADO DE LOSA DEPORTIVA DE ORBEGOZO) LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477513736";"CORPORACION & SERVICIOS ELBARO S.A.C.";"SECTOR LA PAMPA - CASERIO LA ARENA - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600055667";"INVERSIONES L & E ARTEAGA BRICEÑO E.I.R.L.";"CR. LA ARENA NRO. 08-B CAS. LA ARENA (A 300 METROS DEL COLEGIO) LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20302241598";"KOMATSU-MITSUI MAQUINARIAS PERU S.A.";"CAL. DEAN VALDIVIA NRO. 148 DPTO. 1401 LIMA - LIMA - SAN ISIDRO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20100114349";"SGS DEL PERU S.A.C.";"AV. ELMER FAUCETT NRO. 3348 Z.I. URB.INDUSTRIAL BOCANEGRA PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - CALLAO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20100349061";"OMNIA MEDICA S.A.C.";"JR. MARISCAL LA MAR NRO. 991 (EX. UGARTE Y MOSCOSO - PISO 3) LIMA - LIMA - MAGDALENA DEL MAR";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20107004263";"VILA NARANJO Y ASOCIADOS S. CIVIL DE R..L";"AV. PASEO DE LA REPUBLICA 3557  SAN ISIDRO  - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20166018022";"CORPORACION PANASERVICE SAC";"JR. PIZARRO NRO. 125 INT. B CERCAD0 LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20502243927";"IMPORTACIONES & TECNOLOGIAS S.R.L.";"AV. PETIT THOUARS ABEL B DU NRO. 4722 URB. BARBONCITO (A 4 CDRAS. DE PLAZA VEA) LIMA - LIMA - MIRAFLORES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20506356190";"WYM INGENIEROS SAC";"JR. JORGE BAYET MZ O LT 29";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477377964";"SERVICIOS GENERALES FLORES NOVOA S.A.C";"JR. LIMA NRO. CD03 PBLO. HUAMACHUCO (CASA 2 PISOS MARRON CON 1 PUERTA MARRON) LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482329064";"QSIGAR S.A.C.";"JR. BALTA NRO. 560 - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20501523837";"EXPLOMIN DEL PERU S.A.";"MZA. B LOTE. 2 A.V. VILLA EL MILAGRO (KM. 22.5 PAN.SUR - ALT. CONCHAN)LIMA - LIMA - VILLA EL SALVADOR";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20453646581";"J & T SERVICIOS GENERALES S.A.C.";"";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"10074912252";"MIRANDA CASTILLO LILIANA DEL CARMEN";"";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481857202";"EMPRESA DE SERVICIOS GENERALES CERRO CRESPO S.A";"CAL. CARLOS MONGE NRO. 223 INT. 1PI URB. CHIMU - TRUJILLO";"";"JORGE VARGAS";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477330909";"GRUPO FLORIDA S.A.C";"JR. ESTETE NRO. 440 PBLO. HUAMACHUCO (AL COSTADO DE ESTRUCTURAS METALICAS SMIT) LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20102144245";"SERVICIOS TECNICOS Y NEGOCIOS SRL";"JR. DARIO VALDIZAN NRO. 149 URB. INGENIERIA LIMA - LIMA - SAN MARTIN DE PORRES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20543484289";"INVERSIONES GOLD FITNESS S.A.C.";"MZA. 54 LOTE. 15 A.H. CESAR VALLEJO AMP (PARADERO 5 DE CESAR VALLEJO) LIMA - LIMA - VILLA MARIA DEL TRIUNFO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559880081";"CONSORCIO TIERRA DORADA (MOTA ENGIL PERU S.A.)";"CALLE. LOS LAURELES 130 VISTA ALEGRE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20513192224";"B Y V IESEMIN S.A.C.";"MZA. N LOTE. 9 FND. TAMBO RIO - COMAS - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20470025914";"MOVILINEAS S.R.L.";"CAL. INTISUYO NRO. 269 URB. MARANGA (ESPALDA DE HIRAOKA) LIMA - LIMA - SAN MIGUEL";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20414766308";"SODEXO PERU S.A.C.";"JR. DOMENICO MORELLI NRO. 110 (CC LA RAMBLA TORRE 1) LIMA - LIMA - SAN BORJA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20536292374";"FABRAQ INGENIERIA Y CONSTRUCCION S.A.C.";"CAL. PURUCHUCO MZA. T 3 LOTE. 13 DPTO. 201 URB. PORTADADEL SOL 3ERA ETAPA (ALT. CDRA 19 DE LOS FRESNOS) LIMA - LIMA - LA MOLINA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20290409668";"ECOLAB S.R.L.";"CAL. BETA NRO. 135 URB. PQ.INT.DE IND.Y COMERCIO (MZ J, LOTES 12B Y 12C) PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - CALLAO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"12345";"AK DRILLING INTERNATIONAL";"FFFF";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"12455";"MARZA S.A.";"WWWW";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20268254588";"SWISSCONTACT";"JR. JUAN DELLEPIANI NRO. 585  - SAN ISIDRO - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20512977333";"INGE & CON S.A.C.";"JR. JUAN VALENCIA NRO. 222 P.J. AñO NUEVO (ULT PARADERO LINEA ESTUNSA-14.5 T AMARU) LIMA - LIMA - COMAS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20507667725";"PREFABRICASAS PALOMINO SAC";"CALLE LAS VERTIENTES MZ A3 - LT1 -VILLA EL SALVADOR  - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20516724375";"GEO SYSTEMS INGENIERIA S.A.";"AV. JAVIER PRADO ESTE NRO. 1402 INT. 201 LIMA - LIMA - SAN ISIDRO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20131609371";"FACTORIA INDUSTRIAL S.A.C.";"AV. VIA DE EVITAMIENTO NRO. 2416 ---- BARRIO LA COLMENA CAJAMARCA - CAJAMARCA - CAJAMARCA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482610944";"EMPRESA DE TRANSPORTES Y SERVICIOS SANTA ISABEL DE CUSHURO S.A.C.";"AV. ANTUNES DE MAYOLO MZA. A LOTE. 8 URB. EL PACIFICO LIMA - LIMA - SAN MARTIN DE PORRES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20382984537";"ADECCO PERU S.A.";"CAL. AMADOR MERINO REYNA NRO. 285 DPTO. 301 - SAN ISIDRO - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20504424899";"OPERACIONES SERVICIOS Y SISTEMAS S.R.L.";"PJ. SAN FERNANDO NRO. 140 URB. EL CONDOR LIMA - LIMA - SURQUILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20131016639";"ORICA MINING SERVICES PERU S.A.";"AV. DIONISIO DERTEANO NRO. 144 INT. P20 URB. SANTA ANA LIMA - LIMA - SAN ISIDRO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481656720";"CONSORCIO CIELSA CONTRATISTA GENERALES SAC";"LAS GAVIOTAS 1153-URB. LOS PINOS-TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482698850";"G & B SOL NACIENTE S.R.L";"JR. MARISCAL ORBEGOSO NRO. 106 PBLO.HUAMACHUCO (FRENTE COLEGIO CESAR A. VALLEJO) LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"10443981395";"OLORTEGUI CUBAS ROM ANTONIO";"AV. CONDORCANQUI NRO. 929  LA ESPERANZA - TRUJILLO";"949435402";"ING. RAFAEL";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20414955020";"RIMAC S.A. ENTIDAD PRESTADORA DE SALUD";"AV. PASEO DE LA REPUBLICA NRO. 3505 INT. P-11  SAN ISIDRO - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20102144245";"SERVICIOS TECNICOS Y NEGOCIOS SR";"JR. DARIO VALDIZAN NRO. 149 URB. INGENIERIA LIMA - LIMA - SAN MARTIN DE PORRES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481394181";"TRANSPORTES Y MULTISERVICIOS ROGGER EIRL";"JR. MARISCAL ORBEGOSO NRO. 362 - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481265704";"MAQUINARIA CONSTRUCCION Y MINERIA SAC";"JR. PIZARRO 3ER  PISO Nº 740 CENTRO LA LIBERTAD TRUJILLO-TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539905504";"EQUIPOS Y MINERIA FAMACEGA S.A.C.";"JR. JOSE CARLOS MARIATEGUI NRO. 234 PUEBLO  HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481027943";"TRANSPORTES JUAREZ ALVARADO EIRL";"CAL. PORTO ALEGRE NRO. 227 URB. JUAN VELASCO ALVARADO-TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481041008";"PROYECTOS & EJECUCIONES ROSY SAC";"MZ. C4 LTE 6-20 - PARQUE INDUSTRIAL - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20451741315";"DRILLCO TOOLS PERU S.A.C.";"---";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20480974485";"TRANSPORTES MERCEDES S.R.L.";"AV. RICARDO PALMA NRO. 803 URB. SANTO DOMINGUITO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20108474867";"EXANCO SAC";"AV. INDUSTRIAL LTE15 URB LAS PRADERAS DE LURIN";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20304899850";"ANGLO PERUANA TERRA S.A.";"CAL.MONTEGRANDE NRO. 129 INT. PIS4 URB. CHACARILLA LIMA - LIMA - SANTIAGO DE SURCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20421165999";"SSK INGENIERIA Y CONSTRUCCION SAC";"CAL.AMADOR MERINO REYNA NRO. 281 URB. JARDIN -SAN ISIDRO-LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20545061636";"MINERA LA QUINUA S.A.";"AV. CANEVARO 1484 - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"000000000002";"G4S PERU SAC";"302";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20554998969";"LOWAN S.A.C.";"CAL. LLOQUE YUPANQUI 147 - COMAS - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20519693080";"MINING COMPANY SERVICES S.A.C";"JR. ZEPITA NRO. 533 -  MOQUEGUA - ILO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"12222220000000";"INNOVA";"SSSS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20100082803";"ATLAS COPCO PERUANA S A";"JR. FRANCISCO GRANA NRO. 150 URB. SANTA CATALINA LIMA - LIMA - LA VICTORIA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20525113991";"INNOVA EXPLORATION AND LOGISTICS S.A.C.";"CAL. LOS JAZMINES MZA. M´ LOTE. 1 - SMP";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20412524218";"D.C.R. MINERIA Y CONSTRUCCION S.A.C.";"AV. NICOLAS ARRIOLA NRO. 791 LIMA - LIMA - LA VICTORIA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20495902375";"COANSA DEL PERU INGENIEROS SAC";"JR. ZEPITA 481- CAJAMARCA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481349126";"TRANSPORTES E INVERSIONES CEDAR SRL";"AV. FEDERICO VILLARREAL NRO. 1310 INT. A URB. EL BOSQUE - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539948220";"EMPRESA DE TRANSPORTES SAN JUAN DEL CASERIO PEÑA COLORADA S.A.C.";"LOS ANGELES MZ.A LT.24. VIRU";"956333497";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600143361";"B & H DRILLING TOOLS S.A.C.";"CAL.DEAN SAAVEDRA NRO. 214 DPTO. 101 URB. SAN ANDRES I ETAPA - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559543137";"CORPORACION ANDINA EL SAUCO S.A.";"JR. SUCRE NRO. 454 INT. 3PIS BARRIO CHICAGO (A 3 CDRAS DE COMPLEJO CHICAGO)LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559656926";"SERVICIOS GENERALES YHACRIS E.I.R.L.";"JR. PROGRESO NRO. 16 LA LIBERTAD - SANTIAGO DE CHUCO - QUIRUVILCA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559653820";"CONSTRUCTORA Y SERVIGEN COVAMA S.A.C.";"JR. MARISCAL ORBEGOSO NRO. 277 PBLO. HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477584919";"FACTORIA H y R Servicios Generales EIRL";"Call. 1  Mz R. Lt. 7 Urb. Santa María-Trujillo";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20398128193";"OPTICA ROJAS S.R.L.";"JR. BOLIVAR NRO. 437 CENTRO CIVICO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559798470";"EDIFICACIONES PROYECTOS E INVERSIONES P & V DE CORRAL GRANDE S.A.C.";"CAL.LOS BERILIOS NRO. 510 URB. SANTA INES LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20522989976";"INGENIERIA DE TRANSPORTES LOZANO S.A.C.";"JR. LOS LUCUMOS MZA. M LOTE. 19 URB. PORTADA DE CERES (A 2 CDRAS DE AV. CHANCAS Y HUAROCHIRI)LIMA - LIMA - SANTA ANITA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20101334679";"GEOTECNIA PERUANA SRL";"CAL.CAMINO REAL MZA. N LOTE. 2 URB. SAN FRANCISCO  - LIMA - ATE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481235201";"THIAN S.A.C.";"PJ. TACNA NRO. 393 INT. 3 - SANTIAGO DE SURCO - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481155437";"JUVIER S.A.C.";"MZA. 50 LOTE. 12 URB. LA RINCONADA - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20565479246";"FLESAN ENERGIA S.A.C.";"AV. COSTANERA NRO. 2650 URB. MIRAMAR - SAN MIGUEL-LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482372407";"CONTRATA DE TRANSPORTES RAPESA S.A.C.";"CAL.SALAVERRY, CARLOS A. NRO. 374 INT. A URB. BARBONCITO LIMA - LIMA - MIRAFLORES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559533417";"TRANSPORTES Y SERVIGEN RAMHUA S.A.C.";"SHUNGULMACA S/N PAMPA VERDE- SANAGORAN";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20440382003";"ROSANDINA S.A.C.";"CAL.LUIS MONTEROMZA. K LOTE. 3 URB. SANTO DOMINGUITO (1CDRA DEL COLEGIO GUSTAVO EIFEL)LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20293331066";"PRECISION PERU S.A.";"AV. PASEO DE LA REPUBLICA NRO. 2131 URB. SANTA CATALINA LIMA - LIMA - LA VICTORIA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
